username,rating,review
Pengguna Google,1,Dipaksa premium iklannya ampun2an
Pengguna Google,1,"Suka eror,tidak seperti dulu.Mengecewakan."
Pengguna Google,2,"terlalu banyak premium, dan jikalau ingin ganti lagu juga harus ikut premium dulu. Maaf kak saya kurang mampu untuk membelinya. Saya ingin mendengarkan musik untuk ketenangan eh- malah jadi kesal karena banyak iklan dan hal-hal premium."
Pengguna Google,4,"Sangat bagus, tetapi banyak iklan"
Pengguna Google,5,Top markotop
Pengguna Google,1,belum juga denger lagu udah di spam iklan
Pengguna Google,1,"Suruh beli premium giliran mau beli premium nggak bisa-bisa, singkat saja "" mau kamu apa sih ?"""
Pengguna Google,5,Bagus
Pengguna Google,1,AYO SEMUA RAME RAME UNINSTALL APLIKASI INI HANYA MENCARI UNTUNG SAJA!! DENGAN IKLAN MEREKA MENCARI UNTUNG!! JANGAN BUANG² KUOTA KALIAN CUMA UNTUK MENDENGARKAN LAGU DARI APK INI MASIH BANYAK APK LAIN DAN KITA BISA DOWNLOAD SENDIRI!!
Pengguna Google,5,aplikasinya sangat bagus
Pengguna Google,1,"Terlalu banyak iklan.kadang baru buka aja tiba"" iklan 2 kali.jadi gak mood denger lagu"
Pengguna Google,3,Kenapa tidak bisa update aplikasi dan sudah di coba berkali-kali 🥺
Pengguna Google,5,gg bet nih apk apalagi lagi maen epep terus nyetel lagu my heart behhhh gg polll
Pengguna Google,1,Malas basa basi
Pengguna Google,5,Bagus dan menarik buat kalian yang lagi gabut
Pengguna Google,4,Lagu nya sangat bayak dan gak bosen milih dan gak bosenin sangat kesukaanku sih ini
Pengguna Google,5,bgs!!!!
Pengguna Google,4,plis kasih spotify prem buat pelajar sma juga dong bang
Pengguna Google,1,katanya bisa pembatalan kapan saja fitur pembatalan pun gada
Pengguna Google,5,Wauw
Pengguna Google,1,Aplikasinya pelit bgt apa apa harus bayar dulu😐. Iklannya juga banyak bgt waktu mau putar lagu harus ada iklan klo ga pasti harus bayar.
Pengguna Google,1,"Kenapa sekarang Spotify nya gak ada suaranya lagunya, setelah 09 detik langsung mati gak ada suara. Di next pun tetap sama"
Pengguna Google,1,adminnya kebelet haji ya?
Pengguna Google,1,"SPOTIFY JELEK BGT. Sering banget mati lagunya, pdhl ga ada di pause. pertama ngiranya krna jaringan. Tpi kalau pake wifi pun sama aja. Kalo pun krna jaringan, biwa kali ya bentuknya loading kek.. jgn hilang dari notif hape lah. Bolak balik play jg cape tau :("
Pengguna Google,1,Sekarang ngeskip lagu juga butuh premium
Pengguna Google,1,"apk kikir semua serba premium, mending pindah ke SoundCloud"
Pengguna Google,1,semua premium. sampe mau ganti lagu aja harus premium
Pengguna Google,5,I like it wrapped content
Pengguna Google,2,Sebenernya aku suka aplikasi nya iklan nya banyak suka kesel
Pengguna Google,5,Spotify sangat menghibur saya dan lagu lagu nya juga tidak dibayar saya menyukai Spotify
Pengguna Google,1,"Kenapa ya ini ada tulisan playlist kosong terus? Apa karna harus banget premium ya. Padahal sebelum di update tuh baik""aja dehh. ahh jadi males👎🏼👎🏼👎🏼👎🏼"
Pengguna Google,2,"YANG BENER AJA, SAYA BARU DENGERIN SATU LAGU DOANG UDAH MATI, INI UDAH DI ULANG BANYAK KALI TETEP AJA WOE, TOLONG DONG SPOTIFY, SAYA CUMA MAU DENGER LAGU DENGAN TENANG HARUS MATI MATI, APA HARUS PREMIUM BIAR BISA DENGAR LAGU DENGAN LANCAR???? MOHON BANTUAN DONG SPOTIFY"
Pengguna Google,5,riski monyet
Pengguna Google,5,enak banget denger di spotifay mohon kedepan nya iklan nya 1aja
Pengguna Google,1,Versi baru banyak bug ngontol lah pokoknya
Pengguna Google,3,"Tolong diperbaiki, saat pergantian lagu sangat sering sekali suara musik/lagu yang diputar tidak keluar bahkan setelah di update SAMA SAJA Trimakasih"
Pengguna Google,2,"Apa apa harus premium banget ya,udah milih lagu sendiri nda bisa,iklannya kebangetan.kecewa untuk Spotify ini.lebih baik beralih ke yt music lebih mantep"
Pengguna Google,1,"ih maless bgt sama Spotify, sebenernya sih tadi offline tp udh nyala lagi JD online, jdi td pas lagi mati lampu kan offline tuh tp pas sampe rumah kan ak nyalain wifi ny di hp ak,tp yg anehny di app lain tuh udh nyala koneksi ny,kyk app youtube,tiktok, Instagram /tp di Spotify doang yg masih bilang gangguan/offline padahall tu wifi udh kembali online di rumah Lohh ANEHH kannn yahh so moga aj Spotify perbaiki bug/dan yg lain-lainnya ap mungkin bkn bug jg gatau ya tp moga aj diperbaiki dehh thnkk"
Pengguna Google,1,asu
Pengguna Google,5,"Buat denger lagu enak bet cuy apalagi buat workout home,dan saat ngumpul² Ama teman ada jugak tersedia yang premium tersedia banyak pilihan minguan-tahunan,keren deh pokoknya top😁👍"
Pengguna Google,5,Baguss banget 😍
Pengguna Google,1,"Apk najis, semua aja dijadiin premium, pas orang pakai mod malah marah padahal salah sendiri bikin orang kecewa"
Pengguna Google,5,Enak banget jernih suaranya
Pengguna Google,5,Spotify emang terbaik semua lagu ada
Pengguna Google,5,Buruan instal bagus banget buruan
Pengguna Google,5,"""When words fail, music speaks"""
Pengguna Google,5,apk nya bagus 🗿
Pengguna Google,1,"Apk apaan ni, semua lagu gak bisa di putar, mesti vip."
Pengguna Google,1,Ga bisa milih lagu jir padahal kita bisa milih DPR sesuka hati tapi ini lagu gabisa pantat😋😋😋 😜😜😜😜😜😜😜😜😜😜😜😜😜😜😜😜😜😜😜😜😜😜😜😜😜😜😜😜😜😜😜😜😜😜😜😜😜😜😜😜😜😜😜😜😜😜😜😜😜😜😜😜😜😜😜😜😜😜😜😜😜😜😜😜😜😜😜😜😜😜😜😜😜😜😜😜😜😜😜😜😜😜😜😜😜😜😜😜😜😜😜😜😜😜😜😜😜😜😜😜😜😜😜😜😜😜😜😜😜😜😜😋😜😜😜😜😜😜😜😜😜😜😜😜😜😜😜😜😜😜😜😜😜😜😜😜😜😜😜😜😜😜😜😜😜😜😜😜😜😜😜😜😜😜
Pengguna Google,3,"Mohon maaf bgt ntah ini hp ku atau apa, tiap hpku lemot dikit aja, lagunya tiba tiba mati, dan itu bikin ga nyaman bgt"
Pengguna Google,5,Ok
Pengguna Google,5,Lagunya lengkap
Pengguna Google,3,"Sering eror, mati sendiri macet ilang"
Pengguna Google,5,bagus sih bagus cuman kalo download nya gimana yh??
Pengguna Google,5,Mantap terabox
Pengguna Google,5,Lagu komplit.
Pengguna Google,1,Apalah masa di batas in musik nya dasar Kikir
Pengguna Google,1,busuk
Pengguna Google,5,Cocok Banget Baut aku yang Galau
Pengguna Google,2,Ga bisa login!! Tolong benarkanya kalo masih ga bisa aku unnistal spotify. Lagu kesukaanku itu lagu dari vernalta yang (mimpi)
Pengguna Google,5,Beri izinlah spotify modnya tolong
Pengguna Google,5,Bagus sekalii
Pengguna Google,1,gratis premium ke bangg
Pengguna Google,5,agus mugedek ini ingin mengomentari rating bintang app spotify iniiiiiiii...........
Pengguna Google,1,gabisa make yang mod lagi pemay
Pengguna Google,5,bgus tpi gak bsa offline
Pengguna Google,5,Mantap
Pengguna Google,5,Bagus Agus buntung Agus buta Gus Miftah Agus tikam
Pengguna Google,5,bagus abiezz
Pengguna Google,1,"Aplikasi kikir, bukan untuk hiburan, tapi untuk narik duit kalian, apk gk guna, mending kalian jgn download atau yg udah download cari aplikasi lain, yang seenggaknya gak ganggu aktifitas kalian kyk aplikasi ini, karna kerakusan nya jadi kyk bukan aplikasi entertainment lagi. Kalo kalian yg baru mau download apk ini mending jangan, kalian mungkin cuman fomo dengan event"" di dalamnya, tapi nantinya kalian bakal nyesel."
Pengguna Google,4,Tolong tambahkan fitur music Hi-Res Lossless min..
Pengguna Google,1,Terlalu banyak iklan 😭😭😭
Pengguna Google,1,Aplikasi jiga mang obing
Pengguna Google,5,Pengalaman memutar musik yg luar biasa
Pengguna Google,5,👍🏻👍🏻
Pengguna Google,5,Sangat cocok buat galau sambil main gem:)
Pengguna Google,5,Untuk lagu Opick tolong tambahkan yang Album The Best Of Opick Live Acoustic
Pengguna Google,1,"makin freak, masa muter lagi ga boleh harus besok?? najis ga jelas ni aplikasi"
Pengguna Google,5,Keren
Pengguna Google,5,👍🏻
Pengguna Google,5,Bagus banget
Pengguna Google,5,Bagus banget lagu²nya saya suka semoga sukses selaluu🥰
Pengguna Google,1,Ga bisa mode offline
Pengguna Google,1,"lagu 9999+, bug kaga diurus wkwkwkkwk"
Pengguna Google,5,👍
Pengguna Google,5,waw
Pengguna Google,5,Sangat bgus cumn sayang tidak bisa di update
Pengguna Google,5,Legend
Pengguna Google,5,Lagunya banyak dan bagus² sesuai lagu² dg musik kegemaran saya...
Pengguna Google,5,Bagus tapi males daftar
Pengguna Google,5,Enakk pokok eeee gratis
Pengguna Google,1,"Aku tarik ucapan ku, akhir akhir ini udah agak maksa yah, memilih itu hak nya kita, kalau kita milih untuk ga premium ya hargai lah, jangan maksa, masa skip lagu ada limitnya, kecewa banget sih, mana iklan nya kebanyakan lagi🥲"
Pengguna Google,5,okeee
Pengguna Google,5,Ok
Pengguna Google,5,bagus
Pengguna Google,4,"sangat bagus, tp terkadang suka error tlg diperbaiki ya. trimakasih"
Pengguna Google,5,Bagus
Pengguna Google,1,Apalah wak pelit bet kasih fitur
Pengguna Google,5,Lagunya sangat lengkap dan menghibur
Pengguna Google,5,Baru pernah download dan pas pake wah bagus banget ♥️♥️♥️♥️♥️♥️♥️♥️♥️♥️♥️♥️♥️♥️♥️♥️♥️♥️♥️♥️♥️♥️♥️♥️♥️♥️♥️♥️♥️♥️♥️♥️♥️♥️♥️♥️♥️
Pengguna Google,5,Kerenn
Pengguna Google,5,good apk lagunya oke
Pengguna Google,5,Sangat baguss
Pengguna Google,5,apk mantep👍👍👍
Pengguna Google,5,Bagus 😎😎👍👍👍
Pengguna Google,5,lagunya enak di dengar
Pengguna Google,1,"aplikasi pelit semua semua harus premium milih musik aja musti premium semuanya dibuat premium makin lama kyk gini semoga aja gada lgi yg pake spotify, ga se bebas dulu kalo skrg semua semua di batasi"
Pengguna Google,1,tolong buat diubah supaya ga premium sekarang banyak yang gasuka Spotify kebanyakan iklan+premium
Pengguna Google,1,Ga ad bokep nya
Pengguna Google,5,Bagus
Pengguna Google,1,"aplikasi kikir parah, iklan bejibun sekarang harus premium kalo mau putar musik apalah cok dibatesin play musiknya per hari, aplikasi gk jelas ngntd"
Pengguna Google,5,kerennm
Pengguna Google,4,bagus
Pengguna Google,1,"Aplikasinya bagus cuman kalau ingin cari lagu yg disukai tidak ada di dalamnya, padahal udah tulis nama lagunya udah lengkap, eh malah muncul lagu yg lain, padahal udah tulis nama lagunya panjang lebar malah yg keluar lagu lain bahkan dengan nama penciptanya tetap saja malah muncul lagu lain"
Pengguna Google,5,Oke
Pengguna Google,5,♥️♥️♥️
Pengguna Google,5,Bagus
Pengguna Google,1,Dulu apk ini adalah apk favorite saya cuman setelah update semuanya harus premium kenapa ya?kita hanya ingin mendengar lagu tapi haru premium?apk ini adalah apk terjelek sekarang.
Pengguna Google,4,suara nya bagus
Pengguna Google,1,"maaf banget kenapa ya setiap saya mau melihat ringkasan blend yg kayak video gitu itu keskip sendiri gitu dan gabisa di liat karna keskip terlalu cepat,itu juga sama saja setiap ketika saya mau melihat wrapped itu kenapa ya mohon diperbaiki!"
Pengguna Google,5,"mantaappp, apk nyaa bagussss, tapi kalau ga prem iklannya banyak banget, jadi males denger iklan nya.. tapi overall bagusssss😍😍😍😍"
Pengguna Google,1,Suka keluar keluar sendiri kadang apknya ngebuq banyak iklan mengecewakan error Terus
Pengguna Google,5,Ok bagus
Pengguna Google,5,Ok
Pengguna Google,5,"enak bgtt apalagi klo dah pake earphone beuh tpi kadang juga suaranya kesemutan klo pake earphone tpi gapapa ini udahh enakk bgt ,lagu nya banyak"
Pengguna Google,5,"spotify memang bagus, tpi ko punya ku ga bisa liat lirik nya knpa yaa?"
Pengguna Google,5,Mantap lah....apalagi kalo lebih murah bulanan nya 😅
Pengguna Google,4,"Mantap, pertahankan"
Pengguna Google,1,terjadi kesalahan Mulu gak biasa masuk
Pengguna Google,5,Aku sangat mencintai Spotify
Pengguna Google,5,🔥🔥🔥
Pengguna Google,5,Mantap pokoke
Pengguna Google,1,aplikasi kikir
Pengguna Google,4,Putar Ber-urutan jangan premium dong itu aja yang aku mau👍
Pengguna Google,1,Banyak iklan
Pengguna Google,5,mwannntappp cikkk
Pengguna Google,1,kapitalis
Pengguna Google,5,Sangat membantu dan mudah di gunakan
Pengguna Google,1,"Makin busuk updatenya, list di koleksi sering hilang..."
Pengguna Google,3,ini knapa lagu yg di sukai ga muncul playlist jga setel lagu gabisa udah buat akun baru ttp ga bsa 🗿
Pengguna Google,5,",👍"
Pengguna Google,3,kebanyakan iklan klo g prem
Pengguna Google,5,Bagus
Pengguna Google,5,Enak ada aplikasi ini lebih mudah mencari lagu favoritku
Pengguna Google,5,"aku gatau kenapa dulu pas baru download apk nya baguss cm skrng banyak bngt musik yng ga ada liriknyaa padahal sebelum""nya ada"
Pengguna Google,3,"Bagus, tapi kalau mau dengerin lagu pasti ada iklan ya 1 lagu 2 iklan jadi agak bad mood"
Pengguna Google,1,Jelek
Pengguna Google,3,"Kenapa setiap aku mau nge lagu, kadang bayar kadang enggak, kalo nge lagu cuman bisa 4 lagu atau 6, kalo udah 4 atau 6 nanti ya bayar, ini kenapa sih"
Pengguna Google,2,play yg di web eror G bs muter lagu
Pengguna Google,5,alus
Pengguna Google,5,Aplikasi nya mantap
Pengguna Google,1,anj
Pengguna Google,2,"Apasih ni apk gua lagi muterin lagu di playlist ""Lagu yang Disukai"" Tiba tiba malah muterin lagu yang gak ada di playlist tersebut, mohon diperbaiki lagi"
Pengguna Google,1,"Tidak bisa memilih lagu sesuai urutan, harua dipaksa berlanganan. Gara² apk ini hp hitam ga jlss apk virus sialann"
Pengguna Google,1,Aplikasi minta duit mulu suruh premium terus
Pengguna Google,5,"Ini udh baguss bngd kok tapi kadang lagu nya gak ada suaranya mesti di play ulang baru ada suaranya, dan tolong kalau iklan yang seram jangan malam pliss min aku tinggal sendiri soal nya sekian trimakasih 🙏🙏🙏🙏"
Pengguna Google,1,"Ini aplikasi musik,apa aplikasi iklan Kalo gk niat bikin,hapus aja!kontl"
Pengguna Google,5,Bagus.. meskipun keluar aplikasi.music latarnya ttap berjalan..bagus untuk kerja santai.. jalan. Dan olahraga... bets lah😁😁
Pengguna Google,1,Harus di perbaiki lagi
Pengguna Google,1,banyak fitur premiumnya
Pengguna Google,5,"aku menyukai spotif, karena lagunya yang seru, seperti lagu lagu sedih, lagu posesif, lagu lucu, aku menyukai semua lagu yang ada di spotify, dan ada artis yang aku sukai di spotify, intinya buat spotify kerenn, aku menyukai spotify"
Pengguna Google,5,Bagos
Pengguna Google,1,siapa yg nge ban mod nya ppeq
Pengguna Google,5,Bagus
Pengguna Google,1,"w terpaksa mke mod buat nyalain shuffle ny doang bodo amat iklan mh yg penting urutan lgu ny bner g tiba"" mlh dj, skrg Spotify di akun w mlh gbisa pliss lh fitur shuffle buka gaush di premium iklan smpe 2 kli its okeeyy not problem buat w tpi shuffle non premium min lahh, gbisa mke mod lgi dh akun Spotify w parah denger lagu jdi tiba"" random mulu. percuma jg dah w ngetik pnjg"" tau di bc apa kgk"
Pengguna Google,1,"Apk nya ngga bisa mutar musik lagi, kendalanya apa min, coba jelaskan 1257 yg udh ku like musiknya, musik yg di rekomeder juga GK bisa di putar, tu knapa y!? 2 hari ni GK bisa mutar musik di spotify , dan apk GK bisa lagi di donnload"
Pengguna Google,1,SERBA PREMIUM NYING NAJIS
Pengguna Google,5,wuenakkk polll
Pengguna Google,5,Sangat bagus
Pengguna Google,5,api
Pengguna Google,1,"pelit banget hahahahaa,mau denger lagu aja ga mood pas klik ga sesuai,mana iklannya panjang bett"
Pengguna Google,1,Kualitas nya menurun udh gw puter lagu selanjutnya eh yg keputer lagu yg gw ga tau
Pengguna Google,5,Belajar mrmahami aplikasi ini
Pengguna Google,5,"Saya sangat menyukai aplikasi ini karna saya bisa bebas mendengarkan musik apa saja yang saya inginkan untuk fitur premium saya rasa harus di turunkan harganya karna mungkin masih banyak orang yang kecewa sedang bersantai mendengarkan musik tapi diganggu iklan , saya pribadi juga demikian karna saya tidak membeli premium untuk alasan tertentu tapi saya sangat suka terutama degan fitur di dalam aplikasi Spotify ini sangat mudah di pahami dana simple , TERIMAKASIH"
Pengguna Google,1,"Lu mau umroh ato gmn, ap ap premium ajg dah kek capcut sumpah"
Pengguna Google,5,Mantulll
Pengguna Google,1,"I hate spotify now, karna kebanyakan iklan + harus beli premium. kenapa sih? putar lagu juga harus di batas sampai besok? ga bisa ya sepuasnya? aku enough dengan aplikasi ini. 😢😢😭"
Pengguna Google,1,"Aplikasi kikir ajg, pilih music aja pake bayar segala, sekalian satu lagu harus premium jan dowload guys, youtube aja"
Pengguna Google,5,mantab
Pengguna Google,5,suka banget pakai Spotify 💝💝
Pengguna Google,5,Top
Pengguna Google,5,"Over all, this is the best music app, tapi satu hal yg bikin gue benci ya.... Fitur pembayaran nya :P"
Pengguna Google,1,"woy lah Spotify ini Kok Ga bisa batalkan Langganan Si, Malah di suruh Bayar,,Padahal Saya Cuma Mau Coba2 Malah Di suruh BayaR,🙄"
Pengguna Google,1,males banget ad pembatasan lagu nya
Pengguna Google,4,Bagus
Pengguna Google,5,Very good
Pengguna Google,5,Enak banget lagi lagu nya
Pengguna Google,1,"Katanya bisa secara ofline ,kenapa saya hidupkan musiknya malah macet-macet suaranya bisanya online"
Pengguna Google,4,ini sangat baik bagus dan banyak lagu nya ku kasi bintang 4 karna gpp
Pengguna Google,1,"Aplikasi maksa premium , TIDAK RECOMENDED!"
Pengguna Google,5,"Menghibur tiap waktu sepii siip ,,,,"
Pengguna Google,5,Apk enak🤠
Pengguna Google,3,"maaf ini aplikasi nya agak ngeleg ya, padahal waktu pertama kali update bisa, tapi beberapa hari lagi lirik nya ilang trus lepas mau ganti lagi favorite, GK bisa harus premium"
Pengguna Google,5,Mantap
Pengguna Google,5,bagusssss bingittttsss pokoookknyaaa
Pengguna Google,5,The best aplication lebih banyakin lagi dong pemilihan musik sendiri atau musik yang kita buat di playist itu saat dengerin di playist itu aja jadi se playist itu aja
Pengguna Google,1,"Sudah 5 tahun menemani saya,,, saya uninstall saja, apk nya penuh dengan iklan,dulu iklan nya durasinya sebentar, tapi sekarang lebih sekedar sebentar, sangat kecewa sekali"
Pengguna Google,1,Bagus lagunya lengakp indie pun juga banyak sayang kok hanya bisa puter acak gak bisa pilih sesukanya padahal sayang disayangkan
Pengguna Google,2,"for the random shuffle mode it is very disappointing, every two songs there is a possibility of playing the same song, even with 500 songs in my playlist the same song is always played every 2-5 songs, what is the point of buying premium??"
Pengguna Google,5,Okee
Pengguna Google,1,suka mati sendiri perbaiki dulu tu
Pengguna Google,3,"Bagus si ,tapi lu agak kikir mau dengerin lagu aja harus bgt premium,dasar kikir 🗿"
Pengguna Google,1,Kebanyakan. Iklan
Pengguna Google,1,Aplikasi kikir
Pengguna Google,3,"Selama aku dengerin musik emg ga ada iklan padahal udah banyak lagu yg didenger dalam satu hari, bagus sih tp minusnya jd ga bisa liat full lirik krn limit udh kebanyakan liat lirik dalam satu bulan ini, katanya. Trs kalo mau liat full lirik harus jd premium dlu yg ditawarin 3 bln dgn harga 27,5k utk pengalaman pertama😌"
Pengguna Google,5,kalooo nyalain musiik spotfy tuh keingett nandar
Pengguna Google,5,Terbaik
Pengguna Google,5,Bagus dan juga semua lagu yang aku cari pasti tersedia
Pengguna Google,1,"Kenapa tmpt saya liriknya tidak ada ya,eror yg sangat menggangu pdhl saya premium Spotify tp semua lagi liriknya ilang"
Pengguna Google,5,Bagus banget dehh Buat kalian yang suka dengerin laguu besty bangett
Pengguna Google,5,"Pantesan gw gak bisa mutar lagu, ternyata belum di-update😂"
Pengguna Google,1,bapak kau lah fitur premium mau dengar lagu pun gak bisa anj padahal ada kouta
Pengguna Google,5,Bagus
Pengguna Google,5,Good
Pengguna Google,4,"pliss Spotify udh bagus bngt,tpi knp harus premium semua,padahal dulu bebas lohhh,aku sukaa sihh cma kasih bintang 4 dulu aja lah,soalnya kadang podcast nya suara hantu jadi trauma"
Pengguna Google,1,"Apaan sih download music yang di sini harus premium. Udah banyak iklan, sumpah gak support yang jarang ada internet, atau kuota. Udah bikin playlist asik udah di download malah harus premium."
Pengguna Google,1,"Sumpah pelit banget nih Spotify masak apa² harus premium, milih lagu aja harus premium anjirr SEGITU PELITNYA KAH BUAT YANG GRATISAN? jadi ketika mau pilih musik itu gk bisa harus musik yang di pilih oleh Spotify nya PADAHAL GK SUKA SAMA LAGU ITU"
Pengguna Google,5,Bagus banget
Pengguna Google,5,Good music
Pengguna Google,4,"Plis Buat Developer Jangan Semuanya Harus Premium dong, Masa Semua Di Batasi Kan Kita yang mau menikmati lagu jadi ke ganggu apalagi Iklannya Yang Keras bngt"
Pengguna Google,1,Masa di paksa premium
Pengguna Google,2,"bagus, tpi hrus premium. mahal ajg"
Pengguna Google,1,"Awalan instal semua litik lagu muncul, lama kelamaan bisa hilang sendiri liriknya."
Pengguna Google,5,Enak banget tapi kenapa orang orang bilang ya gak enak padahal enak
Pengguna Google,5,Oks bgt
Pengguna Google,1,Sengaja
Pengguna Google,5,Bagus
Pengguna Google,4,"Enakkeunn, tpi kenapa yaa akhir² ini pas baru buka Spotify terus nyari lagu pencarian pas di klik iklan tapii ngga ada gambarnya kayaa gitu teruss lamaa tauu ☹️ Kenapaa ya itu?"
Pengguna Google,5,Baguss bgt kata aku mahh
Pengguna Google,1,"App sudah tidak bisa mendengarkan lagu secara free, harus update ke premium!"
Pengguna Google,1,karna sudah berbayar
Pengguna Google,5,lagunya bagus
Pengguna Google,5,So good
Pengguna Google,5,🤩🤩🤩🤩🤩
Pengguna Google,5,Sangat baik dan enak buat cari apa saja
Pengguna Google,1,banyak iklan
Pengguna Google,5,Aplikasi musik terlengkap
Pengguna Google,5,Bagus sekali
Pengguna Google,1,Sangat tidak berguna
Pengguna Google,4,👍👍
Pengguna Google,5,Ssangat bagus
Pengguna Google,1,Setelah update malah gak bsa di pitar musiknya
Pengguna Google,1,"Kenapa ya setiap mau beli premium selalu bermasalah, setiap mau klik metode pembayaran selalu hbs itu muncul tulisan ""Coba lagi nanti buka pengaturanmu"" ngga yg premium mini atau premium individual sama aja kaya gitu"
Pengguna Google,2,"pliss ini tolong banget, Spotify ku kok sekrang jadi sering banget diatur ke offline ya? padahal wifi nyala, sinyal juga lancar, aplikasi juga udah update, salahnya dimana sebenarnya"
Pengguna Google,1,Setelah diupdate spotify ini jadinya kayak memaksa harus premium gitu dengan ga ngebiarin kita milih lagu yang mau kita putar habis itu diganti dengan lagu lain yang ga cocok sama sekali
Pengguna Google,5,Wah Ternyata spotitid bagus juga ya 🤩 Aku jadi semangat dengerin lagu di spotitid 🤩 Semoga spotitid semakin bagus lagi kedepannya 👍
Pengguna Google,5,Sportify sangat bagus digunakan untuk mendengar lagu
Pengguna Google,1,woi jadiin 100 napa jangan mentok 99😡😡😡
Pengguna Google,1,"Gbs premium kocak, mau duit ga lu?"
Pengguna Google,5,Oke
Pengguna Google,5,Mood booster
Pengguna Google,1,sekarang dikit dikit premium mau dengerin lagu aja harus premium
Pengguna Google,3,"mantaplah aplikasiny, aku cuman punya satu kata buat aplikasi ini yaitu ""kikir"""
Pengguna Google,4,"untuk aplikasinya bagus, cuma untuk pembayaran khusus nya spotify nya langsung gak bisa terhubung dan hanya bisa bayar di google play, please spotify di perbaiki pembayarannya yg satunya soalnya saya lebih suka bayarnya secara langsung di aplikasi nya tanpa harus membayar biaya tambahan dari google play"
Pengguna Google,5,udh ku kasih bintang 5 nih janji premium seumur hidupnya di tunggu yah😁
Pengguna Google,5,bagus
Pengguna Google,5,Sangat bagus
Pengguna Google,1,Parah sekarang harus berbayar premium untuk milih lagu kayak joox kecewa saya
Pengguna Google,4,Bisa menikmati musik yang berkualitas
Pengguna Google,5,bagus dan memiliki lagu yang banyak dan lagu untuk galau
Pengguna Google,4,Harusnya gk offline jangan online
Pengguna Google,1,Kebanyakan iklan
Pengguna Google,5,Bagus banget loh ayo download sekarang
Pengguna Google,4,IHHHH jujurrrrrrr bagussssss hmmm
Pengguna Google,1,bug nya parah bikin marah + kecewa anj
Pengguna Google,5,Sangattt menyenangkann bisa rilekk sambill dngerr musikkk
Pengguna Google,3,Bagus banget....
Pengguna Google,5,Sukaa aplikasi nya komplit first time Nemu apk ini 😻😻
Pengguna Google,4,bagus tpi bnyk iklan
Pengguna Google,5,Mantap dah tapi iklan mulu
Pengguna Google,5,Bagus bgt
Pengguna Google,1,"iklan mulu, mending kalo cuma 10-15 detik, ini iklan 30 detik dan kemungkinan besar ada 2 iklan jadi 1 menit, dan ketika tidak premium banyak banget fitur yang dihilangkan"
Pengguna Google,4,Pelit sporty gw pasang musik nya wip
Pengguna Google,1,Yang dlu download musik ga premium tpi tetap seru Sekarang download musik harus premium makin pay to get
Pengguna Google,5,Bagus
Pengguna Google,5,Sangat bagus
Pengguna Google,5,keren rorr
Pengguna Google,5,"udah ga perlu dijelasin, sepenting apa aplikasi ini buat aku.."
Pengguna Google,5,Good
Pengguna Google,5,Keren
Pengguna Google,5,❤️
Pengguna Google,5,Topppp
Pengguna Google,1,1 lagu bisa aja 2-4 iklan? Ini apk buruk banget perasaan dulu bagus bagus aja iklan elite lagu sulit cuman skip lagu masih ada iklan ini apk buruk banget sih
Pengguna Google,1,semakin buruk kualitasnya. adakah yg mau ikutan ngasih 1 bintang
Pengguna Google,5,Cukup memuaskan
Pengguna Google,2,"Di paksa premium, gila! Jika kamu pakai Spotify free, siap-siap dihantui iklan. Iklannya akan di spam terus"
Pengguna Google,5,di dunia ini tuh segala sesuatunya kalo udah premium selalu bikin nyaman dan bisa akses apapun yang kamu mau.
Pengguna Google,1,Bagus tapi kurang cakep
Pengguna Google,4,Karena cuma bisa pas online
Pengguna Google,1,masa semua harus premium
Pengguna Google,5,Aplikasi terbaik untuk mendengarkan lagu!!!
Pengguna Google,5,Bagus dan fresh
Pengguna Google,1,Apk kikir jing semuanya dibatasi
Pengguna Google,1,Sangat bagus
Pengguna Google,5,Mantap
Pengguna Google,5,Tidak bisa update
Pengguna Google,5,ok
Pengguna Google,5,Good ads🗿
Pengguna Google,4,rawrrrrtt muchhhhh 💜😋😋😋
Pengguna Google,1,makin burik najis masa terbatas mendengarkan lagunya mending gua di yt sekalian
Pengguna Google,5,Bagus kayak yt prenium tapi free
Pengguna Google,1,"Apaan banget tiba"" gabisa milih lagu di playlist sendiri kalo ga premium :("
Pengguna Google,5,Ok
Pengguna Google,5,Good
Pengguna Google,5,No komen
Pengguna Google,2,Kapitalissssss!!!!!!!!!!!!!!!!!!
Pengguna Google,1,Pembayaran google play indosat gak bisa
Pengguna Google,5,aku suka bangettt
Pengguna Google,2,Spotify makin jelek yang ngak premium busuk burik butut
Pengguna Google,5,Bagus banget
Pengguna Google,2,Kalau putar music terus keluar buka aplikasi lain di tengah tengah lagu pasti langsung mati begitu berulang ulang
Pengguna Google,5,dari dulu pake Spotify ga pernah nyesel
Pengguna Google,5,good
Pengguna Google,5,Enak d dengar tapi gk bisa klo gk pake kouta 😭
Pengguna Google,5,Keren
Pengguna Google,5,Mudah di gunakan banyak lagu kenangan nya
Pengguna Google,5,Spotify Mantul
Pengguna Google,5,Mantap
Pengguna Google,5,Bagus
Pengguna Google,5,Bagus sekali aplikasi ini...
Pengguna Google,1,"jelek, udh nunggu lama download, eh kebatalin sendiri. ap cba? pdhl memo ak jga ngga full"
Pengguna Google,1,"Apk kapitalis, masa muter lagu harus iklan sama di suguhin premium, kapitalis kapitalis"
Pengguna Google,5,Ok
